,battery_power,blue,clock_speed,resolution,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,three_g,touch_screen,wifi,price_range
1215,0.1898,0,0.18,6.562319998031304e-12,1,0.03,1,0.56,0.2,0.185,0.7,0.04,0.2114,0.19,1,1,1,2
1216,0.1158,0,0.06999999999999999,3.650692809837137e-12,1,0.01,1,0.29,0.7,0.123,0.2,0.2,0.1542,0.15,1,0,1,1
1217,0.1451,1,0.05,1.125973333097415e-11,0,0.05,1,0.57,0.6,0.181,0.8,0.12,0.3038,0.18,1,0,1,3
1218,0.182,1,0.13999999999999999,3.844121211344622e-12,0,0.05,0,0.51,0.9,0.163,0.7,0.1,0.2481,0.11,0,0,0,2
1219,0.0984,0,0.05,1.3904333331633916e-12,1,0.03,1,0.09,0.8,0.14,0.3,0.2,0.0841,0.16,1,0,0,0
1220,0.058,1,0.21000000000000002,2.74842424194535e-12,1,0.0,0,0.24,0.4,0.135,0.4,0.05,0.3565,0.08,1,0,1,2
1221,0.1263,1,0.2,2.8425666658770654e-11,0,0.0,0,0.05,0.4,0.146,0.6,0.03,0.1958,0.04,1,1,1,2
1222,0.1237,0,0.05,0.011801571427728459,0,0.02,0,0.27,0.1,0.087,0.8,0.05,0.2454,0.08,1,1,1,2
1223,0.0514,1,0.16,1.7158208329758706e-11,0,0.07,1,0.37,0.1,0.172,0.1,0.09,0.3392,0.05,1,1,1,3
1224,0.1515,0,0.26,4.0905964272565945e-11,0,0.0,1,0.56,0.9,0.184,0.3,0.01,0.0262,0.2,1,1,0,0
1225,0.0721,0,0.05,8.983274996631272e-11,1,0.06,1,0.06,0.4,0.194,0.4,0.09,0.053,0.08,1,0,1,0
1226,0.0603,1,0.25,5.626492301633007e-11,1,0.03,0,0.35,0.7,0.126,0.3,0.16,0.3703,0.09,0,0,1,3
1227,0.1426,1,0.25,1.6037279980755263e-10,0,0.02,1,0.55,0.4,0.109,0.1,0.07,0.2562,0.03,1,0,0,2
1228,0.182,1,0.16999999999999998,1.1286534993228078e-10,1,0.0,1,0.64,0.6,0.161,0.1,0.03,0.0574,0.18,1,1,0,1
1229,0.1215,0,0.1,9.553457131938905e-11,0,0.04,0,0.16,0.1,0.13,0.4,0.08,0.2632,0.15,0,0,1,2
1230,0.0697,0,0.27,9.805638886437478e-12,1,0.05,1,0.2,0.4,0.173,0.2,0.06,0.0259,0.04,1,1,1,0
1231,0.0717,1,0.05,3.4285999991673395e-12,1,0.04,0,0.1,0.6,0.198,0.1,0.05,0.0688,0.15,0,1,0,0
1232,0.1348,1,0.2,1.825199998078737e-11,1,0.05,0,0.36,0.3,0.145,0.6,0.06,0.2554,0.12,0,1,0,2
1233,0.1164,1,0.26,1.6665381815000244e-11,1,0.0,0,0.61,0.3,0.088,0.1,0.06,0.3859,0.17,0,1,0,3
1234,0.0578,1,0.05,3.9437999994084296e-12,0,0.09,1,0.62,0.3,0.17,0.5,0.13,0.2977,0.05,1,1,1,2
1235,0.1971,1,0.05,7.985178569289684e-12,1,0.0,0,0.4,0.3,0.186,0.7,0.19,0.0571,0.17,1,1,0,0
1236,0.1794,1,0.05,2.751122448390065e-13,1,0.05,1,0.55,0.5,0.086,0.7,0.07,0.0402,0.14,1,0,1,0
1237,0.1558,1,0.25,5.574624998536661e-12,0,0.02,1,0.32,0.1,0.114,0.5,0.03,0.0878,0.17,1,1,1,0
1238,0.1597,1,0.09,4.1983333314090965e-11,0,0.04,1,0.04,0.5,0.085,0.1,0.19,0.213,0.15,1,1,0,2
1239,0.124,0,0.16,2.0410123054942944e-10,0,0.0,0,0.39,0.1,0.146,0.2,0.09,0.326,0.17,0,0,1,3
1240,0.1994,1,0.08,5.389056817018271e-12,1,0.02,1,0.07,0.6,0.088,0.8,0.04,0.0454,0.06,1,1,0,0
1241,0.1221,0,0.22999999999999998,4.778733552081396e-12,0,0.07,1,0.35,0.4,0.152,0.7,0.19,0.2638,0.14,1,1,1,2
1242,0.0989,1,0.16,2.004355768951316e-12,1,0.11,1,0.24,0.6,0.156,0.8,0.17,0.2819,0.05,1,0,1,2
1243,0.118,1,0.12,5.5147619021358275e-11,0,0.05,1,0.5,1.0,0.144,0.4,0.2,0.1464,0.2,1,1,1,1
1244,0.0718,0,0.27999999999999997,1.6601969693615764e-11,0,0.1,0,0.59,0.8,0.113,0.6,0.13,0.1824,0.03,1,1,0,1
1245,0.167,1,0.16,0.20109474998743157,1,0.0,0,0.47,0.8,0.139,0.8,0.15,0.0876,0.05,1,1,0,1
1246,0.0534,1,0.25,1.4643399994979407e-11,0,0.01,1,0.21,0.3,0.164,0.7,0.09,0.2706,0.18,1,1,0,2
1247,0.1566,1,0.05,2.455388888440683e-11,1,0.0,0,0.2,0.5,0.126,0.2,0.0,0.0659,0.13,1,1,1,1
1248,0.1935,0,0.05,3.850888886535568e-11,0,0.0,1,0.29,0.6,0.124,0.5,0.09,0.0455,0.06,1,0,1,0
1249,0.0504,1,0.27999999999999997,9.93354545305808e-12,1,0.02,0,0.54,0.4,0.163,0.2,0.1,0.2378,0.02,1,0,0,2
1250,0.0913,0,0.16999999999999998,1.0956977773394986e-11,1,0.01,1,0.41,0.3,0.103,0.1,0.14,0.2278,0.18,1,1,0,1
1251,0.1317,0,0.18,5.275336537726034e-13,1,0.02,0,0.43,0.5,0.113,0.5,0.03,0.3436,0.05,0,1,1,3
1252,0.0917,1,0.05,1.0118605257566033e-11,0,0.01,1,0.31,0.5,0.088,0.6,0.02,0.3424,0.13,1,1,0,3
1253,0.0712,0,0.25,0.3942665999211467,1,0.01,0,0.49,0.6,0.099,0.6,0.03,0.0401,0.1,1,0,1,0
1254,0.1083,0,0.1,3.9731725141900366e-12,0,0.06,0,0.52,0.9,0.126,0.2,0.2,0.0681,0.19,1,1,1,0
1255,0.1039,0,0.06,3.212190475517446e-13,0,0.05,1,0.06,0.1,0.136,0.6,0.08,0.3212,0.07,1,0,1,2
1256,0.1747,0,0.05,9.977142845740407e-11,0,0.04,0,0.13,0.7,0.185,0.6,0.12,0.3105,0.1,1,0,0,3
1257,0.1449,1,0.05,3.9963399952043915e-11,1,0.0,0,0.52,0.6,0.105,0.6,0.0,0.2036,0.1,0,1,0,1
1258,0.1872,1,0.05,4.687874999394483e-13,1,0.14,0,0.49,0.2,0.139,0.7,0.18,0.3153,0.05,1,1,0,3
1259,0.1796,0,0.16,1.478516666132758e-11,1,0.05,0,0.07,0.1,0.101,0.4,0.06,0.1642,0.03,0,1,1,1
1260,0.1097,0,0.13999999999999999,1.1677499998248374e-12,0,0.0,0,0.6,0.8,0.181,0.1,0.17,0.0509,0.12,1,0,0,0
1261,0.1562,0,0.05,6.456409089918619e-12,1,0.01,1,0.2,0.8,0.172,0.8,0.1,0.3465,0.06,1,1,0,3
1262,0.1433,1,0.22999999999999998,9.281142360015422e-12,0,0.08,1,0.27,0.9,0.153,0.7,0.12,0.39,0.02,1,0,1,3
1263,0.074,0,0.18,2.5534404754001253e-11,0,0.01,0,0.12,0.2,0.123,0.1,0.11,0.1105,0.19,0,1,1,0
1264,0.0676,0,0.22000000000000003,9.598945052835397e-12,0,0.01,1,0.39,0.2,0.084,0.1,0.05,0.2064,0.06,1,0,0,1
1265,0.0503,1,0.18,2.2136491223215678e-11,1,0.01,1,0.13,0.7,0.131,0.1,0.04,0.3117,0.09,1,0,1,3
1266,0.102,0,0.15,1.1994102561847264e-11,0,0.13,1,0.07,0.7,0.096,0.3,0.18,0.1142,0.08,1,0,1,1
1267,0.0896,0,0.1,1.6881258330238434e-11,1,0.03,1,0.04,0.3,0.111,0.1,0.04,0.106,0.04,1,1,1,1
1268,0.1824,1,0.08,1.3097071414538852e-10,0,0.04,1,0.19,0.9,0.143,0.2,0.05,0.2381,0.05,1,0,0,2
1269,0.1512,0,0.06,1.9255238086068935e-11,1,0.01,1,0.54,0.4,0.134,0.3,0.02,0.3366,0.11,1,0,1,3
1270,0.1053,0,0.29,0.03107994117464236,0,0.07,0,0.42,0.9,0.126,0.6,0.17,0.1339,0.14,0,0,1,0
1271,0.1944,1,0.18,7.20562856799732e-11,1,0.0,1,0.31,0.8,0.087,0.4,0.1,0.256,0.08,1,0,0,3
1272,0.1174,0,0.06999999999999999,1.205050375704276e-11,1,0.01,1,0.25,0.8,0.091,0.2,0.08,0.0285,0.03,1,0,1,0
1273,0.0627,1,0.16,2.153488233013953e-11,1,0.03,1,0.12,0.2,0.131,0.7,0.17,0.2476,0.1,1,0,0,1
1274,0.1602,0,0.27,2.0133749996504556e-12,0,0.04,1,0.46,0.6,0.118,0.1,0.05,0.1862,0.02,1,0,1,1
1275,0.1733,1,0.15,2.450958332312101e-11,1,0.04,1,0.06,0.9,0.17,0.1,0.15,0.3488,0.1,1,1,1,3
1276,0.0586,0,0.13999999999999999,1.101079364799726e-12,1,0.1,1,0.08,0.5,0.142,0.8,0.14,0.3178,0.1,1,0,1,2
1277,0.1528,0,0.24,0.011505599999232959,0,0.02,0,0.37,0.2,0.156,0.8,0.03,0.0733,0.14,1,1,0,0
1278,0.0875,0,0.06999999999999999,5.6399999984691425e-12,0,0.02,0,0.23,0.1,0.11,0.7,0.07,0.0756,0.06,0,0,0,0
1279,0.1602,0,0.06,6.465335290504664e-11,0,0.12,0,0.58,0.4,0.17,0.1,0.13,0.3622,0.17,0,1,1,3
1280,0.1426,0,0.16,2.1148111107250743e-11,0,0.04,1,0.12,0.7,0.174,0.5,0.16,0.1277,0.05,1,0,0,1
1281,0.137,0,0.13999999999999999,1.9091815381237602e-11,0,0.05,1,0.06,0.2,0.158,0.6,0.08,0.3703,0.11,1,1,0,3
1282,0.0609,1,0.05,3.587749998579849e-12,0,0.04,1,0.1,0.1,0.081,0.6,0.06,0.1905,0.18,1,1,1,1
1283,0.084,0,0.12,3.7871999977908e-11,1,0.05,1,0.15,0.3,0.178,0.6,0.08,0.2636,0.06,1,1,0,2
1284,0.0991,0,0.2,2.0491939389799606e-11,0,0.02,1,0.12,0.3,0.158,0.5,0.06,0.2014,0.1,1,0,0,2
1285,0.1724,1,0.18,1.883124999777687e-12,0,0.0,1,0.09,0.8,0.1,0.2,0.01,0.3056,0.06,1,0,0,3
1286,0.0584,1,0.18,1.8974020829380413e-11,0,0.0,1,0.19,0.3,0.168,0.3,0.0,0.0465,0.04,1,1,0,0
1287,0.086,1,0.13,3.0244107138806594e-12,1,0.01,1,0.49,0.7,0.141,0.6,0.13,0.3869,0.2,1,1,1,3
1288,0.1541,1,0.27999999999999997,6.978266659106879e-11,1,0.1,1,0.28,0.2,0.165,0.5,0.15,0.1108,0.07,1,0,1,1
1289,0.0615,1,0.05,2.8558828563676886e-11,1,0.07,0,0.58,0.5,0.13,0.5,0.08,0.1906,0.05,1,0,0,1
1290,0.0912,1,0.27999999999999997,4.0732812484725195e-11,1,0.06,1,0.46,0.4,0.084,0.4,0.11,0.0851,0.04,1,1,1,0
1291,0.1278,1,0.12,4.252218180368561e-11,0,0.1,1,0.6,0.6,0.172,0.7,0.14,0.3142,0.19,1,0,1,3
1292,0.1365,0,0.06,2.900102040194876e-12,0,0.0,1,0.31,0.3,0.125,0.4,0.0,0.13,0.13,1,0,1,0
1293,0.1702,0,0.1,4.988416665211712e-11,0,0.07,0,0.36,0.1,0.177,0.5,0.09,0.143,0.1,0,0,0,2
1294,0.0589,1,0.05,8.813887498567743e-12,0,0.01,1,0.59,0.7,0.146,0.8,0.04,0.0362,0.06,1,1,1,0
1295,0.1347,0,0.15,0.04678030768870921,1,0.1,0,0.56,0.3,0.095,0.1,0.19,0.2456,0.13,1,1,1,2
1296,0.1644,0,0.27999999999999997,1.0113499996026837e-11,0,0.0,1,0.44,1.0,0.137,0.8,0.0,0.236,0.19,1,0,0,2
1297,0.0956,0,0.19,0.06504419999349557,1,0.01,0,0.42,0.1,0.133,0.7,0.11,0.37,0.07,1,1,0,3
1298,0.1089,0,0.13999999999999999,8.494257139944826e-12,1,0.1,0,0.02,0.1,0.153,0.7,0.2,0.262,0.13,1,0,0,2
1299,0.0871,0,0.06,2.8446734687781823e-12,0,0.02,0,0.52,0.1,0.178,0.3,0.03,0.0437,0.17,1,0,0,0
1300,0.0664,0,0.15,2.879767271889522e-11,0,0.05,1,0.06,0.9,0.164,0.2,0.19,0.3774,0.18,1,0,0,3
1301,0.1874,1,0.06,1.1703226664716128e-11,0,0.01,0,0.19,0.8,0.192,0.2,0.09,0.1218,0.17,0,1,0,1
1302,0.1928,0,0.26,1.36854761883582e-12,0,0.05,0,0.05,0.8,0.162,0.5,0.16,0.0696,0.15,1,1,1,0
1303,0.0888,0,0.26,4.586174995031643e-11,1,0.02,1,0.33,0.4,0.198,0.2,0.17,0.3407,0.2,1,0,0,3
1304,0.1077,1,0.16999999999999998,9.459999995795555e-12,1,0.01,0,0.58,0.8,0.086,0.7,0.13,0.3902,0.03,1,0,0,3
1305,0.1023,1,0.22999999999999998,0.0008719999999128001,1,0.05,1,0.3,0.2,0.08,0.8,0.07,0.2086,0.19,1,1,1,1
1306,0.1426,1,0.08,6.1595925914975546e-12,0,0.02,1,0.42,0.6,0.084,0.3,0.1,0.1356,0.16,1,0,1,1
1307,0.0831,0,0.16999999999999998,1.057769999612151e-11,1,0.07,1,0.26,0.7,0.177,0.5,0.11,0.1704,0.2,1,1,1,0
1308,0.1496,1,0.13,4.745418744957992e-11,1,0.0,1,0.06,0.5,0.085,0.3,0.09,0.3571,0.11,1,1,1,3
1309,0.1433,1,0.22999999999999998,1.2195555554064985e-12,0,0.02,1,0.05,0.1,0.129,0.5,0.11,0.2132,0.19,1,0,1,1
1310,0.1095,1,0.26,6.2469090898606595e-12,1,0.0,1,0.44,0.7,0.103,0.4,0.05,0.3209,0.08,1,1,1,3
1311,0.0643,1,0.06999999999999999,5.6358974345245885e-12,1,0.03,1,0.23,0.8,0.156,0.1,0.09,0.2096,0.02,1,0,0,1
1312,0.1142,1,0.11000000000000001,0.06868810525954273,0,0.0,1,0.06,0.5,0.198,0.4,0.0,0.1273,0.06,1,0,0,1
1313,0.073,1,0.05,1.4569999994738612e-12,1,0.03,1,0.27,0.1,0.112,0.5,0.1,0.3623,0.15,1,1,0,2
1314,0.1901,1,0.05,9.971999988033599e-13,0,0.05,1,0.41,0.6,0.131,0.2,0.17,0.0368,0.12,1,0,0,0
1315,0.151,0,0.06,9.148499994282186e-11,1,0.01,0,0.32,0.7,0.135,0.3,0.08,0.0854,0.1,1,0,1,1
1316,0.1924,0,0.26,3.072526666018022e-11,0,0.0,1,0.59,0.9,0.136,0.6,0.0,0.3646,0.16,1,0,1,3
1317,0.1825,0,0.11000000000000001,5.987568748004144e-11,1,0.13,1,0.17,0.1,0.157,0.4,0.18,0.313,0.02,1,0,1,3
1318,0.1275,1,0.05,1.830576922478465e-13,1,0.03,1,0.05,0.2,0.152,0.1,0.09,0.3784,0.04,1,1,0,3
1319,0.0987,1,0.22999999999999998,0.10273072726338811,0,0.09,0,0.17,0.8,0.124,0.7,0.17,0.3885,0.14,1,1,0,3
1320,0.1538,1,0.22999999999999998,3.1058999995168602e-12,0,0.06,1,0.13,0.2,0.121,0.7,0.07,0.1494,0.12,1,1,1,1
1321,0.1965,1,0.05,3.5889454506302415e-11,0,0.04,1,0.29,0.5,0.149,0.5,0.13,0.2973,0.2,1,1,1,3
1322,0.0808,0,0.19,9.290461535424272e-12,0,0.07,0,0.2,0.8,0.185,0.6,0.14,0.1471,0.11,0,1,0,0
1323,0.0712,0,0.05,1.4815499997171586e-11,0,0.06,0,0.27,0.5,0.086,0.2,0.11,0.2001,0.12,1,1,1,1
1324,0.1507,1,0.09,1.3458133327950082e-11,1,0.0,1,0.42,0.4,0.123,0.5,0.0,0.1486,0.19,1,0,0,1
1325,0.0912,0,0.06999999999999999,4.1061142830746406e-11,0,0.03,0,0.47,0.9,0.182,0.3,0.06,0.1321,0.06,0,1,1,0
1326,0.0769,1,0.12,5.589822219116765e-11,0,0.02,0,0.17,0.1,0.095,0.8,0.04,0.1877,0.11,0,0,1,1
1327,0.0948,0,0.22999999999999998,5.5204935052030004e-12,0,0.14,0,0.22,0.1,0.173,0.5,0.2,0.3499,0.19,1,1,1,3
1328,0.0507,1,0.19,0.0030713333328214443,1,0.0,1,0.39,0.7,0.142,0.1,0.0,0.2124,0.12,1,1,0,1
1329,0.1384,1,0.27999999999999997,5.5066203696055615e-12,1,0.15,0,0.6,0.1,0.082,0.3,0.18,0.1221,0.15,1,0,1,1
1330,0.1766,1,0.13,1.50877368337673e-11,0,0.01,0,0.29,0.5,0.194,0.8,0.2,0.2316,0.06,0,0,1,2
1331,0.1407,0,0.18,0.1859249999690125,1,0.05,1,0.16,0.2,0.17,0.4,0.06,0.1068,0.08,1,1,0,1
1332,0.0614,0,0.29,1.5809423074389518e-12,1,0.03,1,0.24,0.2,0.094,0.4,0.07,0.193,0.04,1,0,1,1
1333,0.1972,0,0.29,3.486699996077462e-11,0,0.09,0,0.14,0.4,0.196,0.7,0.18,0.1316,0.08,1,1,0,1
1334,0.1039,0,0.05,3.3386666662029625e-12,1,0.08,0,0.47,0.2,0.13,0.8,0.09,0.1742,0.15,1,0,0,1
1335,0.0511,1,0.3,1.953724489377263e-12,1,0.05,1,0.34,0.9,0.125,0.8,0.13,0.3265,0.14,1,0,0,2
1336,0.1811,1,0.25,2.7900659334527326e-12,0,0.04,1,0.05,0.6,0.098,0.4,0.16,0.27,0.08,1,1,1,2
1337,0.1159,0,0.15,1.5441107138721132e-11,0,0.03,0,0.36,0.4,0.104,0.4,0.08,0.2115,0.18,0,0,0,2
1338,0.1848,0,0.13,1.6497619043429179e-12,1,0.07,0,0.12,0.1,0.178,0.2,0.19,0.3915,0.08,0,0,1,3
1339,0.1988,1,0.05,3.3277499981281398e-12,0,0.0,1,0.16,0.1,0.094,0.8,0.01,0.3144,0.14,1,0,0,3
1340,0.1469,0,0.05,1.1555698528009786e-11,0,0.03,1,0.58,0.5,0.15,0.7,0.08,0.1571,0.02,1,0,0,2
1341,0.1423,0,0.06,4.0079999990982e-12,0,0.12,0,0.44,0.8,0.131,0.5,0.13,0.2253,0.09,0,0,0,1
1342,0.1974,0,0.05,1.3214666651249555e-10,1,0.09,0,0.1,0.8,0.145,0.6,0.12,0.1433,0.17,0,0,0,1
1343,0.0835,0,0.08,1.818959998969256e-11,1,0.02,1,0.42,0.8,0.128,0.5,0.18,0.2583,0.13,1,1,1,2
1344,0.1429,0,0.06,1.7330666646447553e-10,0,0.08,0,0.42,0.9,0.151,0.5,0.09,0.1817,0.16,1,0,0,1
1345,0.0947,1,0.05,1.0070058812866995e-11,0,0.01,1,0.51,0.1,0.144,0.2,0.15,0.2915,0.06,1,1,1,2
1346,0.1446,1,0.27999999999999997,0.07761487499029814,1,0.0,1,0.18,0.3,0.178,0.8,0.01,0.334,0.16,1,1,1,3
1347,0.1332,0,0.13,3.4609090904123098e-12,1,0.05,1,0.07,0.8,0.168,0.7,0.19,0.279,0.1,1,1,0,2
1348,0.1498,1,0.12,7.710535713092418e-13,1,0.0,1,0.14,0.1,0.191,0.4,0.01,0.0577,0.12,1,1,0,0
1349,0.1576,1,0.09,4.944758820766165e-11,1,0.0,1,0.14,0.4,0.173,0.2,0.04,0.322,0.06,1,1,0,3
1350,0.1398,0,0.16,2.3081428562086086e-11,1,0.08,1,0.26,0.8,0.15,0.1,0.12,0.3488,0.11,1,1,0,3
1351,0.1885,0,0.24,3.949818517421347e-11,1,0.12,1,0.14,0.6,0.092,0.4,0.15,0.1277,0.16,1,0,1,1
1352,0.0798,1,0.05,2.4731666662152156e-12,1,0.07,0,0.02,0.8,0.148,0.2,0.15,0.3593,0.03,0,1,0,2
1353,0.1436,0,0.25,5.5875599984168576e-11,1,0.0,1,0.42,0.9,0.124,0.8,0.01,0.2736,0.19,1,1,0,3
1354,0.1998,1,0.12,4.4313725482665643e-13,0,0.08,0,0.31,0.6,0.196,0.8,0.19,0.2311,0.18,1,1,0,2
1355,0.1321,1,0.13,1.8304690470524735e-11,0,0.0,1,0.63,0.4,0.109,0.8,0.09,0.1464,0.16,1,1,1,1
1356,0.1021,0,0.13,2.692488330192097e-10,0,0.07,0,0.09,0.7,0.192,0.2,0.12,0.1355,0.14,1,1,0,1
1357,0.1339,1,0.22999999999999998,1.1209499995329376e-11,1,0.0,0,0.4,0.1,0.123,0.2,0.01,0.2382,0.07,1,0,1,2
1358,0.121,1,0.16,0.021364437498664724,1,0.09,0,0.57,0.5,0.111,0.4,0.2,0.1886,0.17,1,0,1,1
1359,0.1949,1,0.05,4.7111142834708977e-11,1,0.02,1,0.31,0.1,0.145,0.5,0.09,0.0832,0.19,1,0,0,1
1360,0.0882,0,0.06999999999999999,1.048956937648475e-12,1,0.09,1,0.28,0.2,0.151,0.6,0.16,0.0751,0.08,1,0,1,0
1361,0.1549,1,0.15,9.179799997934546e-12,1,0.0,1,0.27,0.4,0.113,0.5,0.07,0.0436,0.11,1,0,0,0
1362,0.1991,0,0.22000000000000003,7.478599997257847e-12,1,0.01,1,0.42,0.7,0.082,0.1,0.13,0.0722,0.1,1,1,0,0
1363,0.0796,0,0.05,4.29199999795619e-12,0,0.02,0,0.12,0.5,0.114,0.1,0.08,0.1075,0.02,0,1,0,0
1364,0.1012,0,0.05,0.1317487499835314,1,0.04,0,0.39,0.1,0.161,0.4,0.06,0.2802,0.1,1,1,0,2
1365,0.1318,0,0.19,9.121733331661015e-12,1,0.0,1,0.11,0.8,0.188,0.2,0.15,0.178,0.02,1,0,0,1
1366,0.1708,0,0.08,1.1636019735502431e-12,0,0.08,1,0.14,0.9,0.197,0.4,0.16,0.1247,0.16,1,0,0,1
1367,0.0598,1,0.08,4.097818179396743e-12,1,0.08,1,0.62,0.1,0.117,0.8,0.09,0.3066,0.19,1,1,0,2
1368,0.0541,1,0.22999999999999998,5.639599996667508e-11,0,0.04,0,0.51,0.4,0.2,0.8,0.17,0.0403,0.12,0,0,0,0
1369,0.0818,0,0.05,3.988912280159402e-12,1,0.02,1,0.23,0.2,0.192,0.5,0.17,0.2518,0.03,1,1,0,2
1370,0.1414,0,0.05,3.356499999254111e-12,0,0.0,1,0.15,0.8,0.168,0.2,0.0,0.1069,0.14,1,0,0,0
1371,0.0601,1,0.16999999999999998,1.3343624997378931e-11,1,0.03,1,0.06,0.8,0.169,0.4,0.11,0.2651,0.09,1,0,1,2
1372,0.0561,1,0.27999999999999997,2.0471666663595914e-12,1,0.02,1,0.4,0.1,0.099,0.7,0.06,0.2974,0.19,1,0,1,2
1373,0.1616,1,0.22999999999999998,8.14680951993009e-12,1,0.03,0,0.52,0.1,0.1,0.5,0.08,0.0657,0.02,1,1,0,0
1374,0.1263,1,0.13999999999999999,1.1256239314748104e-12,1,0.01,1,0.32,0.4,0.103,0.2,0.02,0.3372,0.1,1,1,0,3
1375,0.1604,1,0.19,5.488859258283462e-12,1,0.0,1,0.63,0.6,0.093,0.5,0.02,0.1464,0.2,1,1,0,1
1376,0.0539,0,0.2,3.308521427271652e-11,1,0.01,0,0.24,0.5,0.086,0.4,0.02,0.1326,0.03,1,1,0,0
1377,0.1071,0,0.26,8.720533330135804e-11,0,0.0,0,0.49,0.3,0.199,0.4,0.05,0.3393,0.07,1,0,0,3
1378,0.0826,0,0.05,3.678823527969089e-12,1,0.0,1,0.57,0.5,0.135,0.2,0.0,0.0323,0.07,1,0,1,0
1379,0.0771,0,0.29,1.1273070365360116e-10,0,0.02,0,0.62,0.7,0.106,0.1,0.08,0.1628,0.06,0,1,0,1
1380,0.1811,0,0.29,7.11144583007392e-11,0,0.0,0,0.33,0.2,0.132,0.8,0.02,0.261,0.13,1,1,0,3
1381,0.1842,1,0.22000000000000003,5.458755680980759e-12,1,0.07,0,0.56,0.4,0.179,0.4,0.1,0.3721,0.04,0,1,1,3
1382,0.142,0,0.27999999999999997,1.5896588218462438e-11,1,0.01,0,0.5,0.1,0.1,0.8,0.08,0.0763,0.17,0,1,1,0
1383,0.1763,0,0.05,2.2084999996860467e-12,1,0.12,0,0.1,0.2,0.184,0.3,0.19,0.0792,0.13,1,0,1,0
1384,0.1163,1,0.19,0.07063171428066915,0,0.06,0,0.02,0.9,0.133,0.5,0.2,0.1568,0.19,1,0,0,1
1385,0.1805,1,0.05,8.886552628889596e-12,0,0.0,0,0.29,0.2,0.182,0.4,0.02,0.1276,0.17,0,1,0,1
1386,0.061,1,0.16,3.3066174988426836e-11,1,0.09,0,0.52,0.4,0.09,0.4,0.19,0.3472,0.12,1,1,1,3
1387,0.1533,1,0.11000000000000001,9.176387494264756e-11,1,0.18,1,0.17,0.3,0.16,0.4,0.2,0.252,0.11,1,0,1,2
1388,0.1924,0,0.05,2.145948717068329e-12,0,0.03,1,0.63,0.3,0.111,0.2,0.1,0.3423,0.19,1,0,0,3
1389,0.1801,0,0.05,1.5249999997004466e-12,1,0.06,0,0.52,0.9,0.12,0.6,0.1,0.0258,0.09,1,0,0,0
1390,0.1726,1,0.19,1.9666821424532702e-11,0,0.01,1,0.42,0.6,0.106,0.5,0.03,0.1868,0.06,1,0,0,2
1391,0.0794,0,0.25,2.8244210521298725e-12,1,0.15,0,0.14,0.6,0.197,0.3,0.19,0.2171,0.18,0,0,1,1
1392,0.1686,1,0.05,5.84297272615725e-12,1,0.04,0,0.28,0.8,0.182,0.5,0.08,0.078,0.05,0,0,0,0
1393,0.1444,1,0.21000000000000002,2.0084235288919375e-11,1,0.0,0,0.06,0.9,0.103,0.1,0.01,0.0712,0.1,0,0,0,0
1394,0.1004,0,0.16,1.2864999994945892e-12,1,0.0,1,0.3,1.0,0.16,0.8,0.01,0.1012,0.13,1,1,1,0
1395,0.1242,1,0.24,5.1430909081090456e-12,0,0.08,0,0.28,0.2,0.166,0.4,0.09,0.0318,0.19,1,0,0,0
1396,0.0539,0,0.15,9.69296464504497e-12,0,0.06,1,0.26,0.2,0.137,0.6,0.08,0.3948,0.15,1,1,1,3
1397,0.0717,0,0.11000000000000001,1.5501324997997745e-11,1,0.02,1,0.14,0.1,0.099,0.8,0.06,0.0629,0.2,1,0,0,0
1398,0.154,0,0.06999999999999999,3.0029318175334585e-12,1,0.0,1,0.29,0.1,0.157,0.7,0.01,0.1161,0.05,1,0,0,0
1399,0.0672,0,0.05,6.493374998666539e-12,0,0.07,1,0.35,0.1,0.099,0.8,0.17,0.1403,0.06,1,0,0,0
1400,0.1325,1,0.05,4.54560526140345e-11,0,0.0,1,0.13,1.0,0.133,0.4,0.08,0.3707,0.18,1,1,0,3
1401,0.095,0,0.05,4.818866664899749e-12,0,0.06,1,0.55,0.1,0.124,0.8,0.07,0.1305,0.04,1,0,1,0
1402,0.0948,0,0.15,2.6584615381006616e-12,1,0.06,0,0.18,0.3,0.119,0.4,0.07,0.2926,0.09,1,1,1,2
1403,0.1328,1,0.05,4.970799996804486e-11,0,0.05,1,0.27,0.3,0.144,0.3,0.18,0.2674,0.05,1,0,1,2
1404,0.1447,0,0.05,3.195956248801517e-11,0,0.03,0,0.4,0.7,0.184,0.2,0.05,0.0471,0.2,0,0,1,0
1405,0.1973,1,0.05,5.365749999016279e-13,1,0.03,0,0.21,0.8,0.095,0.8,0.07,0.1724,0.08,0,0,1,1
1406,0.1731,1,0.22999999999999998,5.4643703679417614e-12,1,0.18,0,0.6,0.5,0.171,0.4,0.2,0.122,0.2,0,1,0,1
1407,0.1617,0,0.15,1.5560315787098688e-12,0,0.01,1,0.63,0.7,0.111,0.2,0.1,0.2754,0.08,1,1,1,2
1408,0.1791,1,0.05,1.8604558820109454e-12,1,0.01,1,0.33,0.5,0.11,0.5,0.04,0.0594,0.16,1,0,1,0
1409,0.0851,0,0.22999999999999998,3.306316664737982e-11,1,0.07,1,0.54,1.0,0.101,0.2,0.09,0.1005,0.14,1,0,1,0
