,battery_power,blue,clock_speed,screen_size,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,talk_time,three_g,touch_screen,wifi,price_range
1189,0.0511,0,0.06999999999999999,0.024,1,0.01,1,0.52,0.7,0.18,0.2,0.1,0.0024,0.0759,0.3865,0.07,1,0,1,2
1190,0.1092,1,0.05,0.056,1,0.1,0,0.11,0.5,0.167,0.3,0.14,0.0468,0.0571,0.0737,0.11,0,1,0,0
1191,0.0921,1,0.22000000000000003,0.016,1,0.12,1,0.1,0.1,0.17,0.7,0.18,0.1272,0.1469,0.3153,0.11,1,1,0,3
1192,0.103,1,0.05,0.048,0,0.04,1,0.37,0.7,0.147,0.1,0.08,0.0503,0.0551,0.28,0.12,1,0,1,2
1193,0.113,0,0.18,0.07,1,0.0,0,0.27,0.9,0.101,0.1,0.08,0.1495,0.1579,0.0315,0.11,1,1,0,0
1194,0.1299,0,0.27999999999999997,0.013,1,0.02,0,0.6,0.8,0.187,0.8,0.06,0.1333,0.1838,0.1412,0.2,0,1,1,1
1195,0.1009,1,0.27999999999999997,0.152,1,0.07,1,0.02,0.6,0.115,0.7,0.15,0.0267,0.1841,0.2286,0.13,1,0,0,2
1196,0.1735,0,0.18,0.255,1,0.16,0,0.34,0.1,0.14,0.2,0.17,0.0149,0.0876,0.2392,0.19,1,0,1,2
1197,0.1129,1,0.27999999999999997,0.032,1,0.0,0,0.49,0.5,0.185,0.2,0.02,0.107,0.1079,0.1857,0.05,1,1,1,1
1198,0.0708,0,0.19,0.06,0,0.0,0,0.26,0.3,0.116,0.7,0.01,0.0206,0.062,0.1419,0.16,1,1,1,0
1199,0.0894,0,0.06999999999999999,0.084,0,0.02,1,0.58,0.1,0.123,0.2,0.03,0.0158,0.0747,0.3305,0.02,1,0,0,2
1200,0.053,0,0.24,0.119,0,0.01,0,0.32,0.3,0.088,0.6,0.2,0.0048,0.1012,0.0959,0.06,0,1,0,0
1201,0.1481,1,0.2,0.272,1,0.0,0,0.35,0.5,0.105,0.3,0.0,0.0249,0.0522,0.2635,0.04,1,0,1,2
1202,0.1068,0,0.27,0.119,1,0.0,1,0.45,0.6,0.194,0.5,0.01,0.0935,0.1499,0.1754,0.09,1,0,1,1
1203,0.1487,0,0.05,0.072,0,0.06,1,0.57,0.7,0.084,0.3,0.12,0.014,0.0768,0.2563,0.14,1,0,0,2
1204,0.1524,0,0.25,0.0,1,0.11,1,0.41,1.0,0.096,0.4,0.2,0.0184,0.074,0.1936,0.09,1,1,1,1
1205,0.1093,0,0.19,0.04,1,0.02,1,0.22,0.3,0.196,0.8,0.14,0.0238,0.0807,0.1869,0.04,1,1,1,1
1206,0.1816,1,0.16,0.077,1,0.0,0,0.5,0.1,0.186,0.5,0.02,0.08,0.1089,0.3637,0.16,0,0,1,3
1207,0.0627,0,0.18,0.102,0,0.02,0,0.2,0.8,0.142,0.3,0.08,0.0211,0.0507,0.0896,0.14,0,0,0,0
1208,0.0989,1,0.06999999999999999,0.01,0,0.13,1,0.51,0.4,0.132,0.3,0.15,0.067,0.0804,0.2349,0.2,1,0,1,1
1209,0.1895,0,0.05,0.06,0,0.02,1,0.05,0.7,0.134,0.1,0.11,0.0725,0.1335,0.0774,0.06,1,1,0,1
1210,0.0805,1,0.16999999999999998,0.042,1,0.0,1,0.58,0.9,0.168,0.3,0.1,0.0081,0.1544,0.3397,0.02,1,0,0,2
1211,0.0713,1,0.16,0.06,0,0.07,1,0.02,0.4,0.181,0.8,0.09,0.1211,0.1378,0.0485,0.04,1,1,1,0
1212,0.0864,0,0.25,0.104,0,0.1,1,0.24,0.7,0.148,0.4,0.15,0.1362,0.1378,0.3964,0.12,1,1,0,3
1213,0.1177,0,0.09,0.04,0,0.01,0,0.11,1.0,0.181,0.4,0.07,0.0945,0.1923,0.1887,0.11,1,1,1,1
1214,0.0582,0,0.05,0.006,0,0.08,0,0.32,0.7,0.107,0.3,0.11,0.1043,0.1702,0.2977,0.2,0,1,1,2
1215,0.1898,0,0.18,0.05,1,0.03,1,0.56,0.2,0.185,0.7,0.04,0.0444,0.0739,0.2114,0.19,1,1,1,2
1216,0.1158,0,0.06999999999999999,0.153,1,0.01,1,0.29,0.7,0.123,0.2,0.2,0.0311,0.1796,0.1542,0.15,1,0,1,1
1217,0.1451,1,0.05,0.105,0,0.05,1,0.57,0.6,0.181,0.8,0.12,0.0812,0.1456,0.3038,0.18,1,0,1,3
1218,0.182,1,0.13999999999999999,0.099,0,0.05,0,0.51,0.9,0.163,0.7,0.1,0.0202,0.1884,0.2481,0.11,0,0,0,2
1219,0.0984,0,0.05,0.27,1,0.03,1,0.09,0.8,0.14,0.3,0.2,0.0531,0.0707,0.0841,0.16,1,0,0,0
1220,0.058,1,0.21000000000000002,0.132,1,0.0,0,0.24,0.4,0.135,0.4,0.05,0.0404,0.0898,0.3565,0.08,1,0,1,2
1221,0.1263,1,0.2,0.054,0,0.0,0,0.05,0.4,0.146,0.6,0.03,0.0954,0.1609,0.1958,0.04,1,1,1,2
1222,0.1237,0,0.05,0.0,0,0.02,0,0.27,0.1,0.087,0.8,0.05,0.0274,0.0603,0.2454,0.08,1,1,1,2
1223,0.0514,1,0.16,0.096,0,0.07,1,0.37,0.1,0.172,0.1,0.09,0.0956,0.1723,0.3392,0.05,1,1,1,3
1224,0.1515,0,0.26,0.056,0,0.0,1,0.56,0.9,0.184,0.3,0.01,0.1438,0.1593,0.0262,0.2,1,1,0,0
1225,0.0721,0,0.05,0.032,1,0.06,1,0.06,0.4,0.194,0.4,0.09,0.1446,0.1988,0.053,0.08,1,0,1,0
1226,0.0603,1,0.25,0.013,1,0.03,0,0.35,0.7,0.126,0.3,0.16,0.0692,0.1057,0.3703,0.09,0,0,1,3
1227,0.1426,1,0.25,0.005,0,0.02,1,0.55,0.4,0.109,0.1,0.07,0.0777,0.1032,0.2562,0.03,1,0,0,2
1228,0.182,1,0.16999999999999998,0.02,1,0.0,1,0.64,0.6,0.161,0.1,0.03,0.1157,0.1951,0.0574,0.18,1,1,0,1
1229,0.1215,0,0.1,0.007,0,0.04,0,0.16,0.1,0.13,0.4,0.08,0.0454,0.1473,0.2632,0.15,0,0,1,2
1230,0.0697,0,0.27,0.072,1,0.05,1,0.2,0.4,0.173,0.2,0.06,0.0478,0.1477,0.0259,0.04,1,1,1,0
1231,0.0717,1,0.05,0.07,1,0.04,0,0.1,0.6,0.198,0.1,0.05,0.0217,0.1106,0.0688,0.15,0,1,0,0
1232,0.1348,1,0.2,0.019,1,0.05,0,0.36,0.3,0.145,0.6,0.06,0.0468,0.0741,0.2554,0.12,0,1,0,2
1233,0.1164,1,0.26,0.11,1,0.0,0,0.61,0.3,0.088,0.1,0.06,0.1107,0.1656,0.3859,0.17,0,1,0,3
1234,0.0578,1,0.05,0.18,0,0.09,1,0.62,0.3,0.17,0.5,0.13,0.0626,0.1134,0.2977,0.05,1,1,1,2
1235,0.1971,1,0.05,0.056,1,0.0,0,0.4,0.3,0.186,0.7,0.19,0.0485,0.0922,0.0571,0.17,1,1,0,0
1236,0.1794,1,0.05,0.098,1,0.05,1,0.55,0.5,0.086,0.7,0.07,0.0043,0.0627,0.0402,0.14,1,0,1,0
1237,0.1558,1,0.25,0.08,0,0.02,1,0.32,0.1,0.114,0.5,0.03,0.0322,0.1385,0.0878,0.17,1,1,1,0
1238,0.1597,1,0.09,0.024,0,0.04,1,0.04,0.5,0.085,0.1,0.19,0.088,0.1145,0.213,0.15,1,1,0,2
1239,0.124,0,0.16,0.013,0,0.0,0,0.39,0.1,0.146,0.2,0.09,0.1511,0.1756,0.326,0.17,0,0,1,3
1240,0.1994,1,0.08,0.088,1,0.02,1,0.07,0.6,0.088,0.8,0.04,0.0667,0.0711,0.0454,0.06,1,1,0,0
1241,0.1221,0,0.22999999999999998,0.304,0,0.07,1,0.35,0.4,0.152,0.7,0.19,0.0765,0.1899,0.2638,0.14,1,1,1,2
1242,0.0989,1,0.16,0.208,1,0.11,1,0.24,0.6,0.156,0.8,0.17,0.0614,0.0679,0.2819,0.05,1,0,1,2
1243,0.118,1,0.12,0.021,0,0.05,1,0.5,1.0,0.144,0.4,0.2,0.0925,0.1252,0.1464,0.2,1,1,1,1
1244,0.0718,0,0.27999999999999997,0.099,0,0.1,0,0.59,0.8,0.113,0.6,0.13,0.1185,0.1387,0.1824,0.03,1,1,0,1
1245,0.167,1,0.16,0.0,1,0.0,0,0.47,0.8,0.139,0.8,0.15,0.1706,0.1886,0.0876,0.05,1,1,0,1
1246,0.0534,1,0.25,0.035,0,0.01,1,0.21,0.3,0.164,0.7,0.09,0.0347,0.1477,0.2706,0.18,1,1,0,2
1247,0.1566,1,0.05,0.126,1,0.0,0,0.2,0.5,0.126,0.2,0.0,0.1603,0.193,0.0659,0.13,1,1,1,1
1248,0.1935,0,0.05,0.018,0,0.0,1,0.29,0.6,0.124,0.5,0.09,0.0806,0.086,0.0455,0.06,1,0,1,0
1249,0.0504,1,0.27999999999999997,0.187,1,0.02,0,0.54,0.4,0.163,0.2,0.1,0.1207,0.1539,0.2378,0.02,1,0,0,2
1250,0.0913,0,0.16999999999999998,0.045,1,0.01,1,0.41,0.3,0.103,0.1,0.14,0.0431,0.1144,0.2278,0.18,1,1,0,1
1251,0.1317,0,0.18,0.208,1,0.02,0,0.43,0.5,0.113,0.5,0.03,0.0179,0.0613,0.3436,0.05,0,1,1,3
1252,0.0917,1,0.05,0.038,0,0.01,1,0.31,0.5,0.088,0.6,0.02,0.0423,0.0909,0.3424,0.13,1,1,0,3
1253,0.0712,0,0.25,0.0,1,0.01,0,0.49,0.6,0.099,0.6,0.03,0.1131,0.1743,0.0401,0.1,1,0,1,0
1254,0.1083,0,0.1,0.342,0,0.06,0,0.52,0.9,0.126,0.2,0.2,0.0925,0.1469,0.0681,0.19,1,1,1,0
1255,0.1039,0,0.06,0.105,0,0.05,1,0.06,0.1,0.136,0.6,0.08,0.0062,0.0544,0.3212,0.07,1,0,1,2
1256,0.1747,0,0.05,0.007,0,0.04,0,0.13,0.7,0.185,0.6,0.12,0.08,0.0873,0.3105,0.1,1,0,0,3
1257,0.1449,1,0.05,0.005,1,0.0,0,0.52,0.6,0.105,0.6,0.0,0.0211,0.0947,0.2036,0.1,0,1,0,1
1258,0.1872,1,0.05,0.24,1,0.14,0,0.49,0.2,0.139,0.7,0.18,0.0081,0.1389,0.3153,0.05,1,1,0,3
1259,0.1796,0,0.16,0.036,1,0.05,0,0.07,0.1,0.101,0.4,0.06,0.0667,0.0798,0.1642,0.03,0,1,1,1
1260,0.1097,0,0.13999999999999999,0.18,0,0.0,0,0.6,0.8,0.181,0.1,0.17,0.0405,0.0519,0.0509,0.12,1,0,0,0
1261,0.1562,0,0.05,0.176,1,0.01,1,0.2,0.8,0.172,0.8,0.1,0.0678,0.1676,0.3465,0.06,1,1,0,3
1262,0.1433,1,0.22999999999999998,0.288,0,0.08,1,0.27,0.9,0.153,0.7,0.12,0.1619,0.1651,0.39,0.02,1,0,1,3
1263,0.074,0,0.18,0.042,0,0.01,0,0.12,0.2,0.123,0.1,0.11,0.0935,0.1147,0.1105,0.19,0,1,1,0
1264,0.0676,0,0.22000000000000003,0.091,0,0.01,1,0.39,0.2,0.084,0.1,0.05,0.0864,0.1011,0.2064,0.06,1,0,0,1
1265,0.0503,1,0.18,0.114,1,0.01,1,0.13,0.7,0.131,0.1,0.04,0.1495,0.1688,0.3117,0.09,1,0,1,3
1266,0.102,0,0.15,0.117,0,0.13,1,0.07,0.7,0.096,0.3,0.18,0.087,0.1613,0.1142,0.08,1,0,1,1
1267,0.0896,0,0.1,0.12,1,0.03,1,0.04,0.3,0.111,0.1,0.04,0.1379,0.1469,0.106,0.04,1,1,1,1
1268,0.1824,1,0.08,0.014,0,0.04,1,0.19,0.9,0.143,0.2,0.05,0.1055,0.1738,0.2381,0.05,1,0,0,2
1269,0.1512,0,0.06,0.021,1,0.01,1,0.54,0.4,0.134,0.3,0.02,0.022,0.1838,0.3366,0.11,1,0,1,3
1270,0.1053,0,0.29,0.0,0,0.07,0,0.42,0.9,0.126,0.6,0.17,0.0419,0.1261,0.1339,0.14,0,0,1,0
1271,0.1944,1,0.18,0.021,1,0.0,1,0.31,0.8,0.087,0.4,0.1,0.1111,0.1362,0.256,0.08,1,0,0,3
1272,0.1174,0,0.06999999999999999,0.133,1,0.01,1,0.25,0.8,0.091,0.2,0.08,0.1097,0.1461,0.0285,0.03,1,0,1,0
1273,0.0627,1,0.16,0.017,1,0.03,1,0.12,0.2,0.131,0.7,0.17,0.0447,0.0819,0.2476,0.1,1,0,0,1
1274,0.1602,0,0.27,0.144,0,0.04,1,0.46,0.6,0.118,0.1,0.05,0.0273,0.1062,0.1862,0.02,1,0,1,1
1275,0.1733,1,0.15,0.024,1,0.04,1,0.06,0.9,0.17,0.1,0.15,0.059,0.0997,0.3488,0.1,1,1,1,3
1276,0.0586,0,0.13999999999999999,0.063,1,0.1,1,0.08,0.5,0.142,0.8,0.14,0.0116,0.0598,0.3178,0.1,1,0,1,2
1277,0.1528,0,0.24,0.0,0,0.02,0,0.37,0.2,0.156,0.8,0.03,0.0306,0.0564,0.0733,0.14,1,1,0,0
1278,0.0875,0,0.06999999999999999,0.07,0,0.02,0,0.23,0.1,0.11,0.7,0.07,0.03,0.1316,0.0756,0.06,0,0,0,0
1279,0.1602,0,0.06,0.034,0,0.12,0,0.58,0.4,0.17,0.1,0.13,0.1259,0.1746,0.3622,0.17,0,1,1,3
1280,0.1426,0,0.16,0.126,0,0.04,1,0.12,0.7,0.174,0.5,0.16,0.1573,0.1694,0.1277,0.05,1,0,0,1
1281,0.137,0,0.13999999999999999,0.13,0,0.05,1,0.06,0.2,0.158,0.6,0.08,0.1392,0.1783,0.3703,0.11,1,1,0,3
1282,0.0609,1,0.05,0.048,0,0.04,1,0.1,0.1,0.081,0.6,0.06,0.0113,0.1524,0.1905,0.18,1,1,1,1
1283,0.084,0,0.12,0.024,1,0.05,1,0.15,0.3,0.178,0.6,0.08,0.0526,0.1728,0.2636,0.06,1,1,0,2
1284,0.0991,0,0.2,0.099,0,0.02,1,0.12,0.3,0.158,0.5,0.06,0.1209,0.1678,0.2014,0.1,1,0,0,2
1285,0.1724,1,0.18,0.288,0,0.0,1,0.09,0.8,0.1,0.2,0.01,0.0655,0.0828,0.3056,0.06,1,0,0,3
1286,0.0584,1,0.18,0.096,0,0.0,1,0.19,0.3,0.168,0.3,0.0,0.1123,0.1622,0.0465,0.04,1,1,0,0
1287,0.086,1,0.13,0.224,1,0.01,1,0.49,0.7,0.141,0.6,0.13,0.0692,0.0979,0.3869,0.2,1,1,1,3
1288,0.1541,1,0.27999999999999997,0.012,1,0.1,1,0.28,0.2,0.165,0.5,0.15,0.0796,0.1052,0.1108,0.07,1,0,1,1
1289,0.0615,1,0.05,0.07,1,0.07,0,0.58,0.5,0.13,0.5,0.08,0.1021,0.1958,0.1906,0.05,1,0,0,1
1290,0.0912,1,0.27999999999999997,0.032,1,0.06,1,0.46,0.4,0.084,0.4,0.11,0.0995,0.131,0.0851,0.04,1,1,1,0
1291,0.1278,1,0.12,0.044,0,0.1,1,0.6,0.6,0.172,0.7,0.14,0.1244,0.1504,0.3142,0.19,1,0,1,3
1292,0.1365,0,0.06,0.098,0,0.0,1,0.31,0.3,0.125,0.4,0.0,0.0293,0.097,0.13,0.13,1,0,1,0
1293,0.1702,0,0.1,0.048,0,0.07,0,0.36,0.1,0.177,0.5,0.09,0.124,0.1931,0.143,0.1,0,0,0,2
1294,0.0589,1,0.05,0.16,0,0.01,1,0.59,0.7,0.146,0.8,0.04,0.0759,0.1858,0.0362,0.06,1,1,1,0
1295,0.1347,0,0.15,0.0,1,0.1,0,0.56,0.3,0.095,0.1,0.19,0.0398,0.1528,0.2456,0.13,1,1,1,2
1296,0.1644,0,0.27999999999999997,0.028,0,0.0,1,0.44,1.0,0.137,0.8,0.0,0.0358,0.0791,0.236,0.19,1,0,0,2
1297,0.0956,0,0.19,0.0,1,0.01,0,0.42,0.1,0.133,0.7,0.11,0.0403,0.1614,0.37,0.07,1,1,0,3
1298,0.1089,0,0.13999999999999999,0.035,1,0.1,0,0.02,0.1,0.153,0.7,0.2,0.0211,0.1409,0.262,0.13,1,0,0,2
1299,0.0871,0,0.06,0.098,0,0.02,0,0.52,0.1,0.178,0.3,0.03,0.0194,0.1437,0.0437,0.17,1,0,0,0
1300,0.0664,0,0.15,0.055,0,0.05,1,0.06,0.9,0.164,0.2,0.19,0.1076,0.1472,0.3774,0.18,1,0,0,3
1301,0.1874,1,0.06,0.15,0,0.01,0,0.19,0.8,0.192,0.2,0.09,0.1238,0.1418,0.1218,0.17,0,1,0,1
1302,0.1928,0,0.26,0.168,0,0.05,0,0.05,0.8,0.162,0.5,0.16,0.0229,0.1004,0.0696,0.15,1,1,1,0
1303,0.0888,0,0.26,0.012,1,0.02,1,0.33,0.4,0.198,0.2,0.17,0.0327,0.1683,0.3407,0.2,1,0,0,3
1304,0.1077,1,0.16999999999999998,0.027,1,0.01,0,0.58,0.8,0.086,0.7,0.13,0.0135,0.1892,0.3902,0.03,1,0,0,3
1305,0.1023,1,0.22999999999999998,0.0,1,0.05,1,0.3,0.2,0.08,0.8,0.07,0.0005,0.1744,0.2086,0.19,1,1,1,1
1306,0.1426,1,0.08,0.135,0,0.02,1,0.42,0.6,0.084,0.3,0.1,0.0715,0.1163,0.1356,0.16,1,0,1,1
1307,0.0831,0,0.16999999999999998,0.03,1,0.07,1,0.26,0.7,0.177,0.5,0.11,0.0511,0.0621,0.1704,0.2,1,1,1,0
1308,0.1496,1,0.13,0.016,1,0.0,1,0.06,0.5,0.085,0.3,0.09,0.0549,0.1383,0.3571,0.11,1,1,1,3
1309,0.1433,1,0.22999999999999998,0.27,0,0.02,1,0.05,0.1,0.129,0.5,0.11,0.042,0.0784,0.2132,0.19,1,0,1,1
1310,0.1095,1,0.26,0.143,1,0.0,1,0.44,0.7,0.103,0.4,0.05,0.0838,0.1066,0.3209,0.08,1,1,1,3
1311,0.0643,1,0.06999999999999999,0.078,1,0.03,1,0.23,0.8,0.156,0.1,0.09,0.0314,0.14,0.2096,0.02,1,0,0,1
1312,0.1142,1,0.11000000000000001,0.0,0,0.0,1,0.06,0.5,0.198,0.4,0.0,0.0739,0.1766,0.1273,0.06,1,0,0,1
1313,0.073,1,0.05,0.036,1,0.03,1,0.27,0.1,0.112,0.5,0.1,0.0062,0.0846,0.3623,0.15,1,1,0,2
1314,0.1901,1,0.05,0.005,0,0.05,1,0.41,0.6,0.131,0.2,0.17,0.0003,0.1662,0.0368,0.12,1,0,0,0
1315,0.151,0,0.06,0.016,1,0.01,0,0.32,0.7,0.135,0.3,0.08,0.0963,0.152,0.0854,0.1,1,0,1,1
1316,0.1924,0,0.26,0.09,0,0.0,1,0.59,0.9,0.136,0.6,0.0,0.1438,0.1923,0.3646,0.16,1,0,1,3
1317,0.1825,0,0.11000000000000001,0.048,1,0.13,1,0.17,0.1,0.157,0.4,0.18,0.1621,0.1773,0.313,0.02,1,0,1,3
1318,0.1275,1,0.05,0.052,1,0.03,1,0.05,0.2,0.152,0.1,0.09,0.0019,0.0501,0.3784,0.04,1,1,0,3
1319,0.0987,1,0.22999999999999998,0.0,0,0.09,0,0.17,0.8,0.124,0.7,0.17,0.0887,0.1274,0.3885,0.14,1,1,0,3
1320,0.1538,1,0.22999999999999998,0.18,0,0.06,1,0.13,0.2,0.121,0.7,0.07,0.0567,0.0986,0.1494,0.12,1,1,1,1
1321,0.1965,1,0.05,0.011,0,0.04,1,0.29,0.5,0.149,0.5,0.13,0.0584,0.0676,0.2973,0.2,1,1,1,3
1322,0.0808,0,0.19,0.052,0,0.07,0,0.2,0.8,0.185,0.6,0.14,0.0496,0.0974,0.1471,0.11,0,1,0,0
1323,0.0712,0,0.05,0.11,0,0.06,0,0.27,0.5,0.086,0.2,0.11,0.1245,0.1309,0.2001,0.12,1,1,1,1
1324,0.1507,1,0.09,0.045,1,0.0,1,0.42,0.4,0.123,0.5,0.0,0.0682,0.0888,0.1486,0.19,1,0,0,1
1325,0.0912,0,0.06999999999999999,0.014,0,0.03,0,0.47,0.9,0.182,0.3,0.06,0.0724,0.0794,0.1321,0.06,0,1,1,0
1326,0.0769,1,0.12,0.036,0,0.02,0,0.17,0.1,0.095,0.8,0.04,0.1384,0.1454,0.1877,0.11,0,0,1,1
1327,0.0948,0,0.22999999999999998,0.077,0,0.14,0,0.22,0.1,0.173,0.5,0.2,0.0257,0.1654,0.3499,0.19,1,1,1,3
1328,0.0507,1,0.19,0.0,1,0.0,1,0.39,0.7,0.142,0.1,0.0,0.0017,0.1084,0.2124,0.12,1,1,0,1
1329,0.1384,1,0.27999999999999997,0.216,1,0.15,0,0.6,0.1,0.082,0.3,0.18,0.0983,0.121,0.1221,0.15,1,0,1,1
1330,0.1766,1,0.13,0.038,0,0.01,0,0.29,0.5,0.194,0.8,0.2,0.0439,0.1306,0.2316,0.06,0,0,1,2
1331,0.1407,0,0.18,0.0,1,0.05,1,0.16,0.2,0.17,0.4,0.06,0.0925,0.1206,0.1068,0.08,1,1,0,1
1332,0.0614,0,0.29,0.156,1,0.03,1,0.24,0.2,0.094,0.4,0.07,0.0409,0.0603,0.193,0.04,1,0,1,1
1333,0.1972,0,0.29,0.008,0,0.09,0,0.14,0.4,0.196,0.7,0.18,0.0293,0.0952,0.1316,0.08,1,1,0,1
1334,0.1039,0,0.05,0.216,1,0.08,0,0.47,0.2,0.13,0.8,0.09,0.0384,0.1878,0.1742,0.15,1,0,0,1
1335,0.0511,1,0.3,0.098,1,0.05,1,0.34,0.9,0.125,0.8,0.13,0.0149,0.1285,0.3265,0.14,1,0,0,2
1336,0.1811,1,0.25,0.091,0,0.04,1,0.05,0.6,0.098,0.4,0.16,0.0447,0.0568,0.27,0.08,1,1,1,2
1337,0.1159,0,0.15,0.056,0,0.03,0,0.36,0.4,0.104,0.4,0.08,0.0717,0.1206,0.2115,0.18,0,0,0,2
1338,0.1848,0,0.13,0.063,1,0.07,0,0.12,0.1,0.178,0.2,0.19,0.0195,0.0533,0.3915,0.08,0,0,1,3
1339,0.1988,1,0.05,0.032,0,0.0,1,0.16,0.1,0.094,0.8,0.01,0.0153,0.0696,0.3144,0.14,1,0,0,3
1340,0.1469,0,0.05,0.272,0,0.03,1,0.58,0.5,0.15,0.7,0.08,0.1699,0.185,0.1571,0.02,1,0,0,2
1341,0.1423,0,0.06,0.08,0,0.12,0,0.44,0.8,0.131,0.5,0.13,0.0501,0.064,0.2253,0.09,0,0,0,1
1342,0.1974,0,0.05,0.006,1,0.09,0,0.1,0.8,0.145,0.6,0.12,0.053,0.1496,0.1433,0.17,0,0,0,1
1343,0.0835,0,0.08,0.03,1,0.02,1,0.42,0.8,0.128,0.5,0.18,0.0396,0.1378,0.2583,0.13,1,1,1,2
1344,0.1429,0,0.06,0.006,0,0.08,0,0.42,0.9,0.151,0.5,0.09,0.067,0.1552,0.1817,0.16,1,0,0,1
1345,0.0947,1,0.05,0.017,0,0.01,1,0.51,0.1,0.144,0.2,0.15,0.0193,0.0887,0.2915,0.06,1,1,1,2
1346,0.1446,1,0.27999999999999997,0.0,1,0.0,1,0.18,0.3,0.178,0.8,0.01,0.0351,0.1769,0.334,0.16,1,1,1,3
1347,0.1332,0,0.13,0.209,1,0.05,1,0.07,0.8,0.168,0.7,0.19,0.0846,0.0855,0.279,0.1,1,1,0,2
1348,0.1498,1,0.12,0.168,1,0.0,1,0.14,0.1,0.191,0.4,0.01,0.0111,0.1167,0.0577,0.12,1,1,0,0
1349,0.1576,1,0.09,0.034,1,0.0,1,0.14,0.4,0.173,0.2,0.04,0.1213,0.1386,0.322,0.06,1,1,0,3
1350,0.1398,0,0.16,0.042,1,0.08,1,0.26,0.8,0.15,0.1,0.12,0.0755,0.1284,0.3488,0.11,1,1,0,3
1351,0.1885,0,0.24,0.054,1,0.12,1,0.14,0.6,0.092,0.4,0.15,0.1406,0.1517,0.1277,0.16,1,0,1,1
1352,0.0798,1,0.05,0.126,1,0.07,0,0.02,0.8,0.148,0.2,0.15,0.0497,0.0627,0.3593,0.03,0,1,0,2
1353,0.1436,0,0.25,0.06,1,0.0,1,0.42,0.9,0.124,0.8,0.01,0.1826,0.1836,0.2736,0.19,1,1,0,3
1354,0.1998,1,0.12,0.153,0,0.08,0,0.31,0.6,0.196,0.8,0.19,0.005,0.1356,0.2311,0.18,1,1,0,2
1355,0.1321,1,0.13,0.042,0,0.0,1,0.63,0.4,0.109,0.8,0.09,0.0817,0.0941,0.1464,0.16,1,1,1,1
1356,0.1021,0,0.13,0.006,0,0.07,0,0.09,0.7,0.192,0.2,0.12,0.0901,0.1793,0.1355,0.14,1,1,0,1
1357,0.1339,1,0.22999999999999998,0.024,1,0.0,0,0.4,0.1,0.123,0.2,0.01,0.0212,0.1269,0.2382,0.07,1,0,1,2
1358,0.121,1,0.16,0.0,1,0.09,0,0.57,0.5,0.111,0.4,0.2,0.0329,0.1039,0.1886,0.17,1,0,1,1
1359,0.1949,1,0.05,0.021,1,0.02,1,0.31,0.1,0.145,0.5,0.09,0.0837,0.1182,0.0832,0.19,1,0,0,1
1360,0.0882,0,0.06999999999999999,0.209,1,0.09,1,0.28,0.2,0.151,0.6,0.16,0.0248,0.0884,0.0751,0.08,1,0,1,0
1361,0.1549,1,0.15,0.08,1,0.0,1,0.27,0.4,0.113,0.5,0.07,0.0632,0.1162,0.0436,0.11,1,0,0,0
1362,0.1991,0,0.22000000000000003,0.03,1,0.01,1,0.42,0.7,0.082,0.1,0.13,0.0366,0.0613,0.0722,0.1,1,1,0,0
1363,0.0796,0,0.05,0.021,0,0.02,0,0.12,0.5,0.114,0.1,0.08,0.0174,0.0518,0.1075,0.02,0,1,0,0
1364,0.1012,0,0.05,0.0,1,0.04,0,0.39,0.1,0.161,0.4,0.06,0.0882,0.1195,0.2802,0.1,1,1,0,2
1365,0.1318,0,0.19,0.12,1,0.0,1,0.11,0.8,0.188,0.2,0.15,0.0688,0.1591,0.178,0.02,1,0,0,1
1366,0.1708,0,0.08,0.304,0,0.08,1,0.14,0.9,0.197,0.4,0.16,0.0263,0.1345,0.1247,0.16,1,0,0,1
1367,0.0598,1,0.08,0.022,1,0.08,1,0.62,0.1,0.117,0.8,0.09,0.0118,0.0764,0.3066,0.19,1,1,0,2
1368,0.0541,1,0.22999999999999998,0.022,0,0.04,0,0.51,0.4,0.2,0.8,0.17,0.1012,0.1226,0.0403,0.12,0,0,0,0
1369,0.0818,0,0.05,0.228,1,0.02,1,0.23,0.2,0.192,0.5,0.17,0.0586,0.1552,0.2518,0.03,1,1,0,2
1370,0.1414,0,0.05,0.108,0,0.0,1,0.15,0.8,0.168,0.2,0.0,0.0294,0.1233,0.1069,0.14,1,0,0,0
1371,0.0601,1,0.16999999999999998,0.112,1,0.03,1,0.06,0.8,0.169,0.4,0.11,0.0818,0.1827,0.2651,0.09,1,0,1,2
1372,0.0561,1,0.27999999999999997,0.18,1,0.02,1,0.4,0.1,0.099,0.7,0.06,0.0426,0.0865,0.2974,0.19,1,0,1,2
1373,0.1616,1,0.22999999999999998,0.021,1,0.03,0,0.52,0.1,0.1,0.5,0.08,0.0151,0.1133,0.0657,0.02,1,1,0,0
1374,0.1263,1,0.13999999999999999,0.234,1,0.01,1,0.32,0.4,0.103,0.2,0.02,0.0409,0.0644,0.3372,0.1,1,1,0,3
1375,0.1604,1,0.19,0.135,1,0.0,1,0.63,0.6,0.093,0.5,0.02,0.0641,0.1156,0.1464,0.2,1,1,0,1
1376,0.0539,0,0.2,0.028,1,0.01,0,0.24,0.5,0.086,0.4,0.02,0.0958,0.0967,0.1326,0.03,1,1,0,0
